density	velocity	pressure	total_energy	thermal_energy	kinetic_energy	mach	position	e
2.413696808055059	2.4804995619882306	6.1623129006651896	22.83137333909513	15.405782251662977	7.425591087432153	0.0072465660589781785	0.31500000000000006	6.382650132465002
2.476386000068941	2.491070020694127	6.2302317865926575	23.2590992664815	15.575579466481647	7.6835197999998535	0.007277446744651262	0.31583333333333335	6.2896412215414035
2.5412325239807694	2.5017102985903	6.300200071380524	23.70272119860634	15.750500178451313	7.9522210201550285	0.0073085314010818	0.3166666666666667	6.197976780880561
2.6083330305303494	2.5124207531699043	6.372293009732813	24.16296809706389	15.930732524332035	8.232235572731854	0.007339821072655285	0.31750000000000006	6.107629791849416
2.677789421198156	2.523201719090609	6.44658924181429	24.640609094107077	16.11647310453573	8.52413598957135	0.007371316737045309	0.31833333333333336	6.0185737448034775
2.749709181015667	2.5340535074161927	6.523170975899772	25.136456073650855	16.307927439749434	8.828528633901422	0.007403019302997933	0.3191666666666667	5.930782626883374
2.8242057355826637	2.5449764048745176	6.602124182642991	25.651366442241006	16.505310456607482	9.146055985633522	0.007434929608163943	0.32000000000000006	5.844230910182702
2.9013988342877743	2.555970673134328	6.683538801821274	26.186246105807648	16.70884700455319	9.477399101254461	0.007467048416986059	0.32083333333333336	5.758893540279103
2.9814149619123085	2.5670365481032653	6.767508962482849	26.742052669490555	16.918772406207125	9.823280263283431	0.00749937641864816	0.3216666666666667	5.674745925121157
3.0643877810012228	2.578174239249587	6.854133217502433	27.319798879451763	17.135333043756088	10.184465835695676	0.0075319142250937395	0.32250000000000006	5.591763924263358
3.1504586076091545	2.589383928950075	6.943514793635674	27.92055632738265	17.35878698408919	10.56176934329346	0.0075646623691208725	0.32333333333333336	5.509923838441591
3.239776923276792	2.600665771866558	7.035761858256338	28.54545944039204	17.589404645640847	10.956054794751193	0.007597621302560789	0.3241666666666667	5.429202399482023
3.332500926367123	2.6120198943535655	7.1309878040629995	29.195709781157014	17.827469510157503	11.368240270999513	0.007630791394547372	0.32500000000000007	5.349576760535773
3.428798126192874	2.6234463938994503	7.229311553153098	29.872580685635974	18.073278882882747	11.799301802753227	0.007664172929884459	0.32583333333333336	5.271024486632638
3.528845983702805	2.6349453386034463	7.330857881986624	30.577422268338943	18.327144704966564	12.250277563372379	0.007697766107518101	0.3266666666666667	5.193523545546172
3.632832602864617	2.6465167666908984	7.4357577688952885	31.31166682811888	18.589394422238225	12.722272405880654	0.007731571039120358	0.3275	5.117052298963576
3.740957477295793	2.6581606860690035	7.544148765943246	32.07683469076575	18.860371914858117	13.216462775907633	0.007765587747791421	0.32833333333333337	5.041589493952659
3.853432297149421	2.6698770739251327	7.656175397106829	32.874540528345754	19.14043849276708	13.734102035578676	0.0077998161668861605	0.3291666666666667	4.967114254719416
3.9704818217722	2.681665876369877	7.771989584922468	33.70650019932575	19.429973962306175	14.27652623701958	0.007834256138971303	0.33	4.893606074648573
4.0923448242162275	2.6935270081267206	7.8917511079486635	34.574538158061614	19.729377769871665	14.845160388189946	0.007868907414918845	0.33083333333333337	4.821044808620266
4.219275114316852	2.705460352270174	8.015628091607354	35.48059548730207	20.03907022901839	15.44152525828368	0.007903769653141027	0.3316666666666667	4.749410665595561
4.351542647750953	2.71746576001406	8.143797535210952	36.42673861301181	20.359493838027387	16.067244774984424	0.007938842418971838	0.3325	4.6786842014635805
4.489434729273664	2.7295430505514435	8.276445878247943	37.415168767128804	20.691114695619863	16.72405407150894	0.007974125184199368	0.33333333333333337	4.60884631214305
4.633257319207786	2.741692010947615	8.413769609295555	38.44823227093346	21.03442402323889	17.413808247694572	0.008009617326753184	0.3341666666666667	4.539878226930733
4.78333645323846	2.7539123960872316	8.55597592125356	39.52843171959702	21.389939803133906	18.13849191646312	0.008045318130549902	0.335	4.471761502089672
4.940019786663809	2.766203928676692	8.703283416956936	40.6584381573373	21.758208542392342	18.90022961494496	0.008081226785500122	0.3358333333333334	4.404478014669354
5.103678275479932	2.778566299302455	8.855922869625411	41.84110434252453	22.139807174063534	19.701297168460993	0.008117342387678805	0.3366666666666667	4.3380099565507155
5.274708008059663	2.7909991665459217	9.014138043055448	43.07947921323628	22.535345107638626	20.544134105597653	0.008153663939660888	0.3375	4.272339828708054
5.453532202734401	2.803502157155275	9.178186576956545	44.37682367629297	22.945466442391368	21.431357233901608	0.008190190351023297	0.3383333333333334	4.207450435680292
5.640603388331763	2.8160748662743487	9.348340943385502	45.73662785690842	23.370852358463758	22.365775498444663	0.008226920439013581	0.3391666666666667	4.143324880244027
5.83640578668768	2.8287168577285215	9.524889480849692	47.16262996200393	23.812223702124236	23.350406259879694	0.008263852929385106	0.34	4.079946558280403
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3408333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34166666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3425	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3433333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34416666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34500000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3458333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34666666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34750000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3483333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3491666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35000000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3508333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3516666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35250000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3533333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3541666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35500000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3558333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3566666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35750000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3583333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3591666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36000000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3608333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3616666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36250000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3633333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3641666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36500000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3658333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3666666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36750000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3683333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3691666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37000000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3708333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3716666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37250000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37333333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3741666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37500000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37583333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3766666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37750000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37833333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3791666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38000000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38083333333333336	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3816666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38250000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38333333333333336	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3841666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38500000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38583333333333336	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3866666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38750000000000007	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38833333333333336	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3891666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39000000000000007	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39083333333333337	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3916666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39250000000000007	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39333333333333337	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3941666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.395	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39583333333333337	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3966666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3975	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3983333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3991666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4008333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4016666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4025	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4033333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40416666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.405	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4058333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40666666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40750000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4083333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40916666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41000000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4108333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41166666666666674	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41250000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4133333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41416666666666674	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41500000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4158333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4166666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41750000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4183333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4191666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42000000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4208333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4216666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42250000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4233333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4241666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42500000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4258333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4266666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42750000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4283333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4291666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43000000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4308333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4316666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43250000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4333333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4341666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43500000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4358333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4366666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43750000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4383333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4391666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44000000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44083333333333335	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4416666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44250000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44333333333333336	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4441666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44500000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44583333333333336	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4466666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44750000000000006	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44833333333333336	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4491666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45000000000000007	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45083333333333336	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4516666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45250000000000007	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45333333333333337	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4541666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45500000000000007	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45583333333333337	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4566666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4575000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45833333333333337	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4591666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4600000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4608333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4616666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4625	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4633333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4641666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.465	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4658333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46666666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4675	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4683333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46916666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47000000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4708333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47166666666666673	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47250000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4733333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47416666666666674	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47500000000000003	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4758333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47666666666666674	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47750000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4783333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47916666666666674	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48000000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4808333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48166666666666674	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48250000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4833333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4841666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48500000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4858333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4866666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48750000000000004	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4883333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4891666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49000000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4908333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4916666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49250000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4933333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4941666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49500000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4958333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4966666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49750000000000005	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4983333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4991666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5008333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5016666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5025000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5033333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5041666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.505	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5058333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5066666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5075000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5083333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5091666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5108333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5116666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5125000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5133333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5141666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.515	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5158333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5166666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5175000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5183333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5191666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5208333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5216666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5225000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5233333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5241666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.525	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5258333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5266666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5275000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5283333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5291666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5308333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5316666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5325000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5333333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5341666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.535	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5358333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5366666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5375000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5383333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5391666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5408333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5416666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5425000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5433333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5441666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.545	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5458333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5466666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5475000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5483333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5491666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5508333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5516666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5525000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5533333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5541666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5558333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5566666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5575000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5583333333333333	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5591666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5608333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5616666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5625	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5633333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5641666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5650000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5658333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5666666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5675	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5683333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5691666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5700000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5708333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5716666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5725	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5733333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5741666666666667	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5750000000000001	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5758333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5766666666666668	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5775	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5783333333333334	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5791666666666667	0.0
